date,Temp,Pres,jO3_O2_O1D_CAFS,O3_M,H2O_M,CO_M,CH4_M,HO2_ATHOS,Altitude,[OH]_measured,[OH]_calc
2016-07-29 19:32:10-04:00,245.409,310.675,3.30732375e-05,7.88727e-08,0.000211416,6.9721e-08,1.851343298e-06,4.272,9574.37,2632804.621164514,435008.4801432367
2016-07-29 19:32:40-04:00,247.102,321.506,3.24279675e-05,8.40836e-08,0.000176857,7.09069e-08,1.851343298e-06,3.605,9323.61,2705924.233130741,370450.2851777231
2016-07-29 19:40:10-04:00,261.101,417.206,2.898906e-05,8.190920000000002e-08,0.000950359,7.08462e-08,1.84998e-06,3.39,7357.65,1759975.053243042,1533915.744216561
2016-07-29 19:40:40-04:00,262.581,427.539,2.89123075e-05,6.054440000000001e-08,0.000522969,7.278239999999999e-08,1.8514525e-06,3.674,7165.47,1793399.0720544532,603803.1172242962
2016-07-29 19:41:10-04:00,262.589,427.705,2.877286e-05,6.03766e-08,0.000514391,7.37822e-08,1.8506175e-06,4.688,7159.06,1192092.8561915874,583646.6610941739
2016-07-29 19:41:40-04:00,262.223,427.953,2.843041e-05,6.6658e-08,0.000622012,7.89105e-08,1.8562375e-06,5.702999999999999,7151.64,1927674.9842359528,733441.9035126886
2016-07-29 19:43:10-04:00,263.039,463.464,2.6998695e-05,6.11407e-08,0.002319103,8.18646e-08,1.860427778e-06,8.577,6548.9,2349279.0042541223,2253127.87091304
2016-07-29 19:43:40-04:00,266.078,489.209,2.6318285e-05,5.10968e-08,0.002621082,9.43266e-08,1.8594425e-06,8.6,6130.24,1665391.705450652,1813926.3374221108
2016-07-29 19:44:10-04:00,269.54,523.337,2.539121500000001e-05,5.09275e-08,0.006317437,1.48814e-07,1.86871e-06,11.653,5604.07,1758689.388147063,2782786.92002217
2016-07-29 19:44:40-04:00,273.939,558.232,2.4138855e-05,5.07968e-08,0.00689485,1.15381905e-07,1.8621075e-06,10.911,5092.06,1845830.3766029363,3408211.0986936637
2016-07-29 19:46:10-04:00,280.599,617.038,2.28798775e-05,5.72147e-08,0.006920541,1.01401607e-07,1.86214875e-06,10.806,4270.11,2294611.666935501,3805753.586042898
2016-07-29 19:46:40-04:00,283.099,636.355,2.26004175e-05,6.17256e-08,0.007271491,1.24608988e-07,1.86762375e-06,14.124,4014.86,2345549.1142520886,3582431.1325916466
2016-07-29 19:47:10-04:00,285.259,655.9739999999999,2.18762675e-05,7.51828e-08,0.010022756,1.6161327400000002e-07,1.88704e-06,15.585,3760.95,1483058.1880051948,4603635.253531918
2016-07-29 19:47:40-04:00,287.248,675.307,2.12485225e-05,8.30282e-08,0.010905247,1.76503056e-07,1.8966844440000003e-06,17.046,3516.2,2350954.5758369076,4908771.379458147
2016-08-01 10:34:00-04:00,291.081,747.765,3.24479566666667e-06,4.64424e-08,0.009150613,8.25301e-08,1.84325125e-06,7.481,2633.54,1340308.2333424895,593941.8187785825
2016-08-01 10:34:30-04:00,289.312,728.58,3.3158976666666697e-06,4.8132400000000006e-08,0.0088801419999999,8.34988e-08,1.8454725e-06,6.791,2854.5,1313905.7337828153,617282.4937364697
2016-08-01 10:35:00-04:00,287.29900000000004,700.201,3.521337e-06,5.38045e-08,0.006216526,9.04808e-08,1.8548525e-06,5.914,3190.81,1271575.12163135,504257.3635257449
2016-08-01 10:36:30-04:00,284.023,652.605,3.72753466666667e-06,5.12456e-08,0.003611993,8.4641012e-08,1.85101625e-06,4.988,3781.63,482853.9605411626,325322.01214408316
2016-08-01 10:37:00-04:00,283.252,645.877,3.832328e-06,5.0493e-08,0.003364093,8.3247659e-08,1.8508375e-06,2.695,3865.16,677456.7973169587,313063.53138640476
2016-08-01 10:37:30-04:00,282.66200000000003,639.78,3.8906783333333294e-06,4.9584199999999993e-08,0.002786631,8.206248e-08,1.8499525e-06,0.411,3940.67,672462.394016144,263509.5671438337
2016-08-01 10:38:00-04:00,281.796,632.6519999999999,4.067883e-06,5.27656e-08,0.003453747,8.410476199999998e-08,1.851441111e-06,3.082,4031.51,536864.7809979095,358671.4593951872
2016-08-01 10:39:30-04:00,277.28,591.6080000000001,4.490440333333329e-06,5.8442429e-08,0.00264761,7.9806667e-08,1.851645e-06,2.613,4578.64,231914.37316540806,365193.2195934095
2016-08-01 10:40:00-04:00,275.427,575.437,4.71151533333333e-06,6.70666e-08,0.002523592,7.48747e-08,1.8499125e-06,2.674,4803.07,227092.84129733098,445864.78816769185
2016-08-01 11:40:10-04:00,240.03,301.45,1.79164525e-05,5.440140000000002e-08,0.000107978,6.172769999999999e-08,1.838358889e-06,9.882,9621.38,955564.4312576868,94658.63982422267
2016-08-01 11:42:10-04:00,240.402,301.386,1.82672875e-05,5.3692699999999993e-08,7.1365e-05,6.38849e-08,1.8450875e-06,2.508,9616.46,953883.2238609026,61100.79007418809
2016-08-01 11:42:40-04:00,240.331,301.601,1.82388625e-05,5.53317e-08,7.9247e-05,6.26226e-08,1.8420725e-06,2.224,9610.09,1054877.153423488,70974.67248277146
2016-08-01 11:43:10-04:00,240.43400000000003,301.439,1.834973e-05,5.54106e-08,6.4354e-05,6.38983e-08,1.84519e-06,2.337,9611.47,1053858.8853755158,57099.07052993343
2016-08-01 11:44:40-04:00,240.613,301.498,1.850084e-05,5.03559e-08,7.489399999999999e-05,6.13962e-08,1.84125125e-06,1.973,9605.38,544800.5176633088,62817.75746625978
2016-08-01 11:45:10-04:00,240.631,301.528,1.8504765e-05,5.22086e-08,7.4932e-05,6.12231e-08,1.84149875e-06,1.996,9603.48,544813.9700819205,65312.9419880947
2016-08-01 11:45:40-04:00,240.55900000000003,301.452,1.84948125e-05,5.25738e-08,7.3359e-05,6.12459e-08,1.841285e-06,1.909,9603.14,708291.5752205414,64364.985954044736
2016-08-01 11:46:10-04:00,240.46400000000003,301.433,1.85431e-05,5.16617e-08,6.8177e-05,6.12647e-08,1.84129375e-06,1.796,9601.97,708526.7396077726,58952.498113726564
2016-08-01 12:01:10-04:00,234.46,274.93,2.11942e-05,7.99506e-08,4.4265e-05,7.8761e-08,1.89093435e-06,5.225,10172.19,2047817.8657834774,56968.62384083898
2016-08-01 12:01:40-04:00,234.469,274.888,2.13136325e-05,8.454330000000002e-08,4.2753e-05,7.350639999999999e-08,1.89093435e-06,5.1160000000000005,10171.64,2047426.4358422956,62036.69537050876
2016-08-01 12:02:10-04:00,234.643,274.876,2.1443575e-05,8.3316e-08,4.3814e-05,8.653739999999997e-08,1.89093435e-06,6.379,10168.95,1799641.4781703213,54806.54765221825
2016-08-01 12:02:40-04:00,234.452,274.801,2.16459375e-05,8.782550000000002e-08,4.4142e-05,8.71833e-08,1.87742e-06,7.642,10167.39,2140355.048108484,58476.18087317424
2016-08-01 12:04:10-04:00,234.185,274.862,2.1874810000000007e-05,1.309009e-07,4.4506e-05,7.57292e-08,1.85953875e-06,6.575,10155.17,2219816.365916578,100441.27438635785
2016-08-01 12:04:40-04:00,233.912,274.844,2.192535e-05,1.163143e-07,4.793100000000001e-05,8.4292e-08,1.870495e-06,7.101,10153.43,2222261.5862970385,87902.63089697823
2016-08-01 12:05:10-04:00,233.217,274.911,2.19223575e-05,9.40728e-08,5.6819e-05,1.11001e-07,1.90177875e-06,8.06,10149.09,1853585.2315934156,66154.55865538404
2016-08-01 12:05:40-04:00,232.896,274.857,2.19474925e-05,8.93833e-08,5.9908e-05,1.20115e-07,1.90829125e-06,7.247000000000001,10146.76,1855775.4272853269,61840.14611679669
2016-08-01 12:07:40-04:00,232.768,274.694,2.19028775e-05,8.377399999999999e-08,5.7912e-05,1.20491587e-07,1.91144125e-06,9.345,10139.65,1821488.4236291258,55768.966515676926
2016-08-01 12:08:10-04:00,232.902,274.842,2.184067e-05,8.341369999999999e-08,5.5967e-05,1.21159087e-07,1.91017875e-06,8.261000000000001,10134.5,1821421.2508862654,53229.88033344153
2016-08-01 12:08:40-04:00,233.01,274.798,2.176739e-05,8.53017e-08,5.6439e-05,1.19686e-07,1.90937125e-06,7.182,10133.47,1820285.5634111613,55305.72482834706
2016-08-01 12:10:10-04:00,232.636,274.855,2.193264e-05,1.097019e-07,6.0777e-05,1.076797e-07,1.89506e-06,7.12,10123.11,2628367.0190988174,84987.88887567756
2016-08-01 12:10:40-04:00,232.607,274.818,2.19709775e-05,1.280991e-07,5.908100000000001e-05,1.014372e-07,1.88704e-06,6.122999999999998,10121.31,2576972.6171835638,101974.4692965046
2016-08-01 12:11:10-04:00,232.386,274.872,2.1995585e-05,1.622813e-07,5.7535e-05,8.64799e-08,1.86733625e-06,5.686,10115.73,2579930.168658667,145207.96213697398
2016-08-01 12:11:40-04:00,232.068,274.841,2.20095275e-05,1.568749e-07,5.8682e-05,8.64237e-08,1.86808125e-06,5.644,10112.57,2608919.9742304413,143482.83236122463
2016-08-01 12:13:10-04:00,231.193,274.806,2.19880625e-05,2.016066e-07,6.0075e-05,7.17355e-08,1.84055875e-06,4.831,10104.89,2851021.1400638535,222707.7198735325
2016-08-01 12:13:40-04:00,230.883,274.891,2.19100725e-05,1.87439e-07,6.5621e-05,6.85733e-08,1.83827125e-06,5.542999999999998,10099.1,2855732.15544833,234533.89663410897
2016-08-01 12:14:10-04:00,230.627,274.86400000000003,2.198011e-05,1.437643e-07,7.5273e-05,6.96583e-08,1.8457225e-06,6.066,10095.57,2521804.86176845,204322.35084531966
2016-08-01 12:14:40-04:00,229.945,274.79400000000004,2.198625e-05,1.053827e-07,8.9309e-05,8.31849e-08,1.871087778e-06,6.587999999999999,10096.47,2312147.044614639,152499.6158006271
2016-08-01 12:16:10-04:00,229.449,274.73900000000003,2.22340625e-05,7.68624e-08,0.000132606,1.050987e-07,1.89769625e-06,9.675,10092.67,1778725.4481924907,135609.613332104
2016-08-01 12:16:40-04:00,229.423,274.769,2.2383455e-05,7.2973e-08,0.000131157,1.03847e-07,1.89622875e-06,8.777999999999999,10089.96,1796478.557075794,129603.35000611091
2016-08-01 12:17:10-04:00,229.321,274.783,2.25267475e-05,7.74668e-08,0.000139703,1.052423e-07,1.89495625e-06,11.18,10087.31,1797369.1899128293,145763.53556033637
2016-08-01 12:17:40-04:00,229.329,274.829,2.280311000000001e-05,7.958360000000001e-08,0.000139216,1.055732e-07,1.89486e-06,10.657,10083.87,1997341.5195345264,150623.75085992255
2016-08-01 12:19:10-04:00,229.275,274.79400000000004,2.35050325e-05,8.586314300000002e-08,0.000143254,1.041228e-07,1.89455e-06,10.663,10079.37,2049667.7143927224,174554.70968326106
2016-08-01 12:19:40-04:00,229.209,274.753,2.348037e-05,8.21609e-08,0.000146421,1.043487e-07,1.89438375e-06,10.304,10078.55,2049952.0057038001,170237.87518403915
2016-08-01 12:20:10-04:00,229.297,274.827,2.3544125e-05,8.578250000000002e-08,0.000149931,1.035675e-07,1.89387375e-06,9.596,10074.83,2475294.0509470245,183690.90328026598
2016-08-01 12:20:40-04:00,229.138,274.733,2.35400825e-05,8.54068e-08,0.000156689,1.03977e-07,1.89492625e-06,8.892000000000003,10075.4,2476164.4492193228,190482.88612847056
2016-08-01 12:23:50-04:00,228.968,274.835,2.205637e-05,1.105723e-07,0.000186502,1.12449067e-07,1.9112375e-06,10.724,10059.21,1756990.9775380292,256065.80843966687
2016-08-01 12:24:20-04:00,228.955,274.724,2.188873666666669e-05,9.3716e-08,0.00017967,1.1192656699999997e-07,1.90390125e-06,9.846,10059.74,2617181.719463257,208468.44949251012
2016-08-01 12:24:50-04:00,228.913,274.828,2.19580533333333e-05,1.044665e-07,0.000185589,1.10161508e-07,1.90769625e-06,8.968,10055.37,2592553.325587842,244248.65497228567
2016-08-01 12:25:20-04:00,228.927,274.719,2.196257e-05,9.23537e-08,0.000195284,1.114494e-07,1.90702375e-06,9.609,10055.61,2591366.6042393236,224872.79494939346
2016-08-01 12:26:50-04:00,228.731,274.98,2.232251000000001e-05,8.917628599999998e-08,0.000212717,1.056428e-07,1.89816125e-06,10.778,10043.1,2221453.224054913,252486.68441839615
2016-08-01 12:27:20-04:00,228.69,274.997,2.243108666666669e-05,8.96622e-08,0.00021581,1.057067e-07,1.898591111e-06,10.681,10041.06,2213275.1696651564,258677.4453218129
2016-08-01 12:27:50-04:00,228.634,274.82,2.243042e-05,9.925989999999997e-08,0.000215098,1.060285e-07,1.8993275e-06,10.784,10043.15,2212392.364836503,284682.139568783
2016-08-01 12:28:20-04:00,228.565,274.775,2.2359810000000006e-05,1.000314e-07,0.000215308,1.0497710000000003e-07,1.89786875e-06,10.555,10042.29,2203986.46628603,288932.66132316965
2016-08-01 12:29:50-04:00,228.123,274.782,2.25217466666667e-05,8.57846e-08,0.000255151,1.008183e-07,1.892315556e-06,12.155,10034.27,2208313.059182984,307077.6645775962
2016-08-01 12:30:20-04:00,228.081,274.898,2.263915666666669e-05,8.38083e-08,0.000259798,1.003795e-07,1.89222125e-06,11.3,10029.49,1912702.8288767743,308276.13315097016
2016-08-01 12:30:50-04:00,228.008,274.85400000000004,2.265838666666669e-05,8.14165e-08,0.000266058,1.006813e-07,1.8925375e-06,10.448,10028.83,1913008.9638349838,306169.6085400396
2016-08-01 12:31:20-04:00,228.091,274.84,2.261326e-05,9.52788e-08,0.000252846,1.078144e-07,1.90334625e-06,10.108,10026.66,2078115.402579913,319235.7207500401
2016-08-01 12:32:50-04:00,228.169,274.884,2.28142066666667e-05,1.036869e-07,0.000134548,1.2496080000000002e-07,1.9415825e-06,9.039,10016.57,1946787.7261838906,162837.30132864803
2016-08-01 12:33:20-04:00,228.049,274.853,2.29526733333333e-05,9.70574e-08,0.000138926,1.2702730000000002e-07,1.946676667e-06,9.237,10014.76,1947592.466938042,155976.22483814906
2016-08-01 12:33:50-04:00,227.857,274.877,2.30067766666667e-05,9.6336125e-08,0.000140828,1.3168820000000002e-07,1.95164875e-06,8.466000000000001,10012.86,1949403.7800087302,152199.1425669037
2016-08-01 12:34:20-04:00,227.652,274.758,2.29668866666667e-05,8.524566699999999e-08,0.000202416,1.213104e-07,1.93052125e-06,9.362,10012.9,1434312.0201008543,208566.44205892473
2016-08-01 12:35:50-04:00,227.25,274.813,2.29633066666667e-05,7.41639e-08,0.000244643,1.0036698399999997e-07,1.889015e-06,11.379,10006.43,1498478.117376955,261191.87381775008
2016-08-01 12:36:20-04:00,227.188,274.791,2.305644e-05,7.47902e-08,0.000253193,9.9307163e-08,1.88746125e-06,11.244000000000002,10005.07,1726649.773296354,276395.808598113
2016-08-01 12:36:50-04:00,227.077,274.772,2.30295e-05,7.44929e-08,0.000264686,9.8427341e-08,1.88718625e-06,11.11,10003.64,1473090.8171160482,289838.1143100908
2016-08-01 12:41:20-04:00,226.664,274.828,2.3132483333333305e-05,1.0547939999999997e-07,9.9328e-05,1.295849e-07,1.89896e-06,9.385,9988.12,2143824.1984432545,120478.23346946176
2016-08-01 12:41:50-04:00,226.664,274.928,2.28717533333333e-05,1.026865e-07,9.8808e-05,1.055475e-07,1.89707875e-06,7.869,9984.4,2144604.2587713306,139240.69402033938
2016-08-01 12:42:20-04:00,226.63,274.769,2.27614833333333e-05,1.054408e-07,9.9688e-05,9.2624e-08,1.89529625e-06,8.676,9986.13,1572621.7540305431,161569.16236998132
2016-08-01 12:43:50-04:00,226.372,274.831,2.231173e-05,9.16166e-08,0.0001260779999999,1.144551e-07,1.903004444e-06,9.898,9977.91,1363627.095018921,143645.69661309582
2016-08-01 12:44:20-04:00,226.364,274.833,2.21325333333333e-05,9.14306e-08,0.00012768,1.153974e-07,1.90293625e-06,9.522,9975.92,1363685.2111220635,142932.9411797974
2016-08-01 12:44:50-04:00,226.588,274.796,2.201800666666669e-05,9.20009e-08,0.00010987,1.198454e-07,1.902676667e-06,9.146,9976.64,1362153.693749979,118888.47625423403
2016-08-01 12:45:20-04:00,226.484,274.778,2.197641e-05,9.02117e-08,0.000128209,1.266399e-07,1.9039625e-06,9.892,9975.95,1775892.6695144859,129057.84286110335
2016-08-01 12:46:50-04:00,226.204,274.737,2.25794933333333e-05,1.124851e-07,0.00013075,1.185248e-07,1.8970375e-06,9.801,9972.84,1936245.6974197205,179361.96323845902
2016-08-01 12:47:20-04:00,226.238,274.871,2.25229233333333e-05,1.479985e-07,0.000100284,1.143328e-07,1.88701875e-06,7.327000000000001,9968.1,1936898.951226302,186708.22931442934
2016-08-01 12:47:50-04:00,226.44,274.812,2.21944166666667e-05,1.590595e-07,9.3112e-05,1.110919e-07,1.88182375e-06,5.678,9968.01,2462416.380574948,188474.73404698475
2016-08-01 12:48:20-04:00,226.408,274.834,2.18644366666667e-05,2.083978e-07,6.9655e-05,9.63559e-08,1.8607225e-06,5.9620000000000015,9966.16,2462961.568931092,207366.90870130016
2016-08-01 12:49:50-04:00,226.046,274.89,2.12390233333333e-05,1.952224e-07,7.0346666667e-05,1.130402e-07,1.87791625e-06,4.519,9958.38,2396911.132747509,164775.90030848287
2016-08-01 12:50:20-04:00,226.328,274.784,2.119358e-05,2.022868e-07,6.9904e-05,1.0785e-07,1.872398889e-06,4.328,9960.2,1856335.732314112,176693.6272488802
2016-08-01 12:50:50-04:00,226.11900000000003,274.796,2.12870166666667e-05,1.974555e-07,7.0215e-05,1.1428375e-07,1.87742e-06,4.138,9959.14,1858132.6710682216,165048.18746595221
2016-08-01 12:51:20-04:00,225.905,274.866,2.13315266666667e-05,1.906401e-07,7.0083e-05,1.16354266e-07,1.882315e-06,4.908,9956.18,2142507.5758086066,156801.90619202712
2016-08-01 12:52:50-04:00,225.4,274.817,2.17910533333333e-05,1.609669e-07,7.2836666667e-05,1.20428254e-07,1.88393e-06,6.574,9955.14,2199935.477026349,136289.62897056591
2016-08-01 12:53:50-04:00,225.246,274.756,2.21412366666667e-05,9.98194e-08,9.6192e-05,1.54122143e-07,1.9114425e-06,12.615,9957.2,1652922.9813407224,90061.97380219336
2016-08-01 12:54:20-04:00,225.058,274.85200000000003,2.24242433333333e-05,1.087531e-07,0.000113366,1.4650912699999996e-07,1.91225125e-06,10.921,9954.36,1513287.5892475257,122818.28211226621
2016-08-01 12:55:50-04:00,225.095,274.956,2.27855566666667e-05,7.42386e-08,0.0001824,1.068951e-07,1.8985825e-06,10.581,9948.53,1832266.3764188453,183495.71534776053
2016-08-01 12:56:50-04:00,225.227,274.771,2.26146366666667e-05,1.464123e-07,7.169899999999999e-05,1.329757e-07,1.89225875e-06,7.397,9953.03,1829960.4399117331,115529.77135076103
2016-08-01 12:57:20-04:00,224.976,274.815,2.22137566666667e-05,1.686751e-07,6.7324e-05,1.144913e-07,1.88234875e-06,6.888999999999999,9949.59,2097845.509318095,141105.34644715293
2016-08-01 12:58:50-04:00,225.447,274.862,2.22107266666667e-05,2.492965e-07,7.587e-05,7.086210000000002e-08,1.818225e-06,7.188,9944.11,2182167.6266596415,362872.56233987276
2016-08-01 12:59:20-04:00,225.718,274.848,2.18967833333333e-05,2.633799000000001e-07,7.2785e-05,6.88169e-08,1.814053333e-06,6.577000000000001,9944.42,2179436.6730013634,371804.27196054027
2016-08-01 12:59:50-04:00,225.643,274.836,2.11805e-05,2.57005e-07,7.3601e-05,7.10217e-08,1.89093435e-06,7.871,9944.33,2180065.8947791522,343513.5307325487
2016-08-01 13:00:20-04:00,225.6,274.79200000000003,2.09764833333333e-05,2.492007000000001e-07,7.4651e-05,7.09894e-08,1.89093435e-06,6.702999999999999,9946.35,2038909.1890225103,334766.3141914431
2016-08-01 13:01:50-04:00,226.223,274.838,2.11846933333333e-05,1.232157e-07,6.900600000000001e-05,1.0439160000000003e-07,1.89093435e-06,8.013,9947.2,1901580.3759622334,109326.2943887851
2016-08-01 13:02:20-04:00,226.136,274.806,2.1523670000000007e-05,9.87299e-08,8.6736e-05,8.654439999999999e-08,1.89093435e-06,8.399,9949.26,1902090.4696058235,132486.05419805934
2016-08-01 13:02:50-04:00,226.074,274.802,2.17799433333333e-05,9.02477e-08,8.4884e-05,9.64468e-08,1.891325556e-06,8.787,9950.44,1453363.0965774576,108825.46271721987
2016-08-01 13:03:20-04:00,226.12359,274.87594,2.1951356666666698e-05,8.773160000000001e-08,9.4834e-05,1.020477e-07,1.90162625e-06,9.587,9950.88936,1453435.3324984417,113105.9222195223
2016-08-01 13:04:50-04:00,225.94,274.843,2.2329616666666698e-05,7.170989999999999e-08,0.000175679,9.557960000000003e-08,1.89140375e-06,9.388,9956.23,1339849.6202018491,184937.0783748923
2016-08-01 13:05:20-04:00,226.135,274.843,2.251550666666669e-05,5.63936e-08,0.000171494,7.491810000000001e-08,1.865703333e-06,9.776,9957.21,1021635.0820322478,178052.12644728634
2016-08-01 13:05:50-04:00,225.989,274.873,2.25292633333333e-05,5.998040000000002e-08,0.000179109,8.1641984e-08,1.86565e-06,9.738,9957.06,1674631.6561130553,183487.77385264993
2016-08-01 13:06:20-04:00,225.942,275.035,2.25493866666667e-05,6.75367e-08,0.000167644,8.668142900000001e-08,1.876165e-06,9.655,9953.31,1675967.18100926,183394.0613103608
2016-08-01 13:37:10-04:00,226.392,274.938,3.081002e-05,6.867319999999999e-08,0.000103519,1.08842242e-07,1.9073625e-06,10.034,9964.87,1680846.1890649074,127801.30755369442
2016-08-01 13:37:40-04:00,226.278,274.948,2.9276195e-05,6.998930000000002e-08,0.000109295,1.08301448e-07,1.90856375e-06,9.25,9963.59,1831439.1006266368,131285.41270173693
2016-08-01 13:38:10-04:00,226.226,274.819,2.7792685e-05,7.1674e-08,0.000114412,1.07984484e-07,1.908485e-06,8.471,9966.67,1831000.6012968689,133984.7084250893
2016-08-01 13:38:40-04:00,226.27,274.943,2.68652975e-05,7.223810000000002e-08,0.000120338,1.08159e-07,1.909106667e-06,9.521,9962.44,2315753.6238289126,137062.89042078034
2016-08-01 13:40:10-04:00,226.154,274.911,2.6578455e-05,7.210380000000001e-08,0.000116193,1.0634219999999997e-07,1.90745625e-06,8.802,9961.1,2008369.4412157007,132765.78470597707
2016-08-01 13:40:40-04:00,226.22,274.801,2.64959475e-05,7.134460000000001e-08,0.000114129,1.073664e-07,1.9084675e-06,9.169,9963.42,2050992.8452359443,127499.9400197524
2016-08-01 13:41:10-04:00,226.33900000000003,274.964,2.65123125e-05,7.18089e-08,0.000112924,1.078478e-07,1.9091925e-06,9.538,9958.0,2051130.435294858,126491.74897439468
2016-08-01 13:42:10-04:00,226.39,274.868,2.67596775e-05,7.11634e-08,0.000107556,1.080228e-07,1.909055e-06,8.493,9957.9,2067548.5615114605,120329.02528319701
2016-08-01 13:44:10-04:00,226.489,274.831,2.81029575e-05,7.53314e-08,8.411200000000001e-05,1.033218e-07,1.8986900000000005e-06,7.297999999999999,9954.56,1723437.699664974,108979.57344437769
2016-08-01 13:44:40-04:00,226.319,274.914,2.9319645e-05,8.616260000000002e-08,6.9302e-05,9.05651e-08,1.880065e-06,7.761,9951.84,1725253.1392299861,120850.82704051775
2016-08-01 13:45:10-04:00,226.154,274.881,3.00980875e-05,8.40542e-08,7.0459e-05,9.57107e-08,1.8826325e-06,9.021,9951.46,1726304.6227445628,117107.38027409503
2016-08-01 13:45:40-04:00,226.175,274.914,3.0179485e-05,1.034431e-07,6.829999999999999e-05,1.220318e-07,1.89502375e-06,8.472999999999999,9949.35,2589527.3475233195,112162.1507104812
2016-08-01 13:47:10-04:00,225.249,270.237,3.09608775e-05,7.146370000000002e-08,0.000175102,8.8383e-08,1.884655e-06,11.291,10060.12,1903912.4238741011,274452.46914356743
2016-08-01 13:47:40-04:00,224.915,267.176,2.89594375e-05,8.11135e-08,0.000164323,9.09579e-08,1.88418875e-06,10.613,10133.71,1885141.923180641,267087.30483202403
2016-08-01 13:48:10-04:00,224.383,264.404,2.89813e-05,7.69644e-08,0.000159038,9.05589e-08,1.88393375e-06,9.933,10203.04,1870006.4272868845,247084.01449573587
2016-08-01 13:48:40-04:00,223.796,261.398,2.90213425e-05,7.045619999999999e-08,0.0001518279999999,9.15753e-08,1.88563e-06,11.591,10277.17,1768956.4461008874,214654.70932831947
2016-08-01 13:50:10-04:00,222.044,250.746,2.782559000000001e-05,6.1541e-08,0.000121059,9.86041e-08,1.891695e-06,8.972000000000003,10542.56,2184877.7719731224,135176.6128188918
2016-08-01 13:50:40-04:00,222.12,250.43,2.83250625e-05,6.56082e-08,0.000110855,1.00857e-07,1.89344125e-06,10.223,10552.9,2181377.67285995,131577.38665414392
2016-08-01 13:51:40-04:00,222.11900000000003,250.535,2.791083250000001e-05,9.31739e-08,9.6231e-05,1.03548214e-07,1.9046225e-06,8.109,10545.45,3073204.4599934057,155951.37632276939
2016-08-01 13:53:10-04:00,222.66,250.576,2.8222565e-05,1.437762e-07,8.1796e-05,9.7567262e-08,1.9011525e-06,6.96,10538.75,3196717.4231980387,218226.06303301133
2016-08-01 13:53:40-04:00,221.474,250.43,2.88478575e-05,2.4021160000000004e-07,7.617e-05,8.5461369e-08,1.83315875e-06,6.03,10539.45,3203769.5922169946,393882.1650807799
2016-08-01 13:54:10-04:00,222.009,250.551,2.96809975e-05,2.63409e-07,6.1147e-05,8.1691349e-08,1.82065875e-06,5.099,10535.25,3590136.768838396,371408.0638186027
2016-08-01 13:54:40-04:00,221.878,250.539,3.08156e-05,2.330496e-07,7.6973e-05,8.7205992e-08,1.82866e-06,6.926,10532.95,3592084.388718124,404696.99337283365
2016-08-01 13:56:10-04:00,220.819,250.319,3.299921e-05,1.260797e-07,0.000117326,1.285115e-07,1.910655556e-06,9.056,10537.56,3803288.5940882396,249416.50603688555
2016-08-01 13:56:40-04:00,221.014,250.484,3.165092e-05,1.38444e-07,0.00011385,1.198088e-07,1.90200625e-06,8.416,10531.87,4081666.4115841314,272146.5637096831
2016-08-01 13:57:10-04:00,221.337,250.677,3.0437945e-05,1.358441e-07,0.000111156,1.189855e-07,1.89736875e-06,8.365,10523.24,4078850.350370703,252242.9585436743
2016-08-01 13:57:40-04:00,221.363,250.401,2.92913275e-05,1.505069e-07,0.000106891,1.101549e-07,1.88889625e-06,7.3279999999999985,10529.37,3639442.9059960335,277933.19397608156
2016-08-01 13:59:10-04:00,221.725,250.57,2.618595e-05,1.65279556e-07,9.9526e-05,1.029523e-07,1.87712e-06,6.211,10520.69,3144608.2348384946,270365.4829333838
2016-08-01 13:59:40-04:00,221.831,250.398,2.58569425e-05,1.70455e-07,9.6517e-05,1.0031989999999998e-07,1.89093435e-06,6.212999999999999,10524.36,3140948.0738666505,273245.59583793953
2016-08-01 14:00:10-04:00,222.019,250.55,2.58873375e-05,1.726753e-07,9.5276e-05,9.85703e-08,1.89093435e-06,6.214,10518.69,3140193.446036835,277892.99841716164
2016-08-01 14:02:10-04:00,222.176,250.414,2.53279e-05,1.980766e-07,8.526700000000001e-05,9.12242e-08,1.89093435e-06,5.606,10516.12,3242446.97244853,299495.1507266792
2016-08-01 14:02:40-04:00,222.307,250.36900000000003,2.57530825e-05,1.997426e-07,8.449799999999999e-05,9.00955e-08,1.854018e-06,5.858,10515.31,3239953.9466997692,308247.3726657449
2016-08-01 14:03:10-04:00,222.18400000000003,250.522,2.7051035e-05,2.019582e-07,8.4364e-05,9.09022e-08,1.8542575e-06,5.901,10510.67,3693111.649986406,324277.16090421943
2016-08-01 14:03:40-04:00,222.135,250.539,2.884652e-05,2.0253510000000005e-07,8.420899999999999e-05,9.06991e-08,1.85434875e-06,6.097,10508.66,3694176.9644585494,346890.5616850179
2016-08-01 14:05:10-04:00,222.345,250.489,3.29261925e-05,2.100704e-07,8.0108e-05,8.68925e-08,1.84957875e-06,5.7120000000000015,10503.62,4065477.3672328647,406118.33171024267
2016-08-01 14:05:40-04:00,222.525,250.442,3.36379975e-05,2.141073e-07,7.797899999999999e-05,8.568699999999999e-08,1.84654875e-06,5.815,10502.55,3947249.9588875365,416773.9249675429
