,Temp,Pres,UTC_Start_dt,lat,lon,Altitude,jO3_O2_O1D_CAFS,O3_M,H2O_M,OH_ATHOS,HO2_ATHOS,CO_M,CH4_M,NOX_M,NO_CL,HNO3_M,date,kO1DH2O,kO1DM,M,O3,H2O,O1D,source,P_atm,kOHCO,kOHCH4,CO,CH4,[OH]_calc,[OH]_measured,residual,date_only
1874,270.471,510.495,2016-08-06 17:20:00-04:00,9.0466,185.99968,5740.95,5.969584e-05,2.38502e-08,0.004695078,0.365,21.718000000000004,5.87193e-08,1.821605e-06,1.407e-11,0.00148,1.725e-11,2016-08-06 17:20:00-04:00,2.034836064742938e-10,3.2289783522086925e-11,1.367702685476366e+19,326199825891.4842,6.4214707891210056e+16,0.04282602160610605,1119184.4439306138,0.503858565,1.9534727085e-13,3.4598227721047947e-15,803105442992.9237,24914140503771.754,4604125.319949785,4992114.801988735,387989.4820389496,2016-08-06
1875,268.959,501.119,2016-08-06 17:20:30-04:00,8.98981,185.99956,5888.0,6.04143133333333e-05,2.14277e-08,0.006612681,0.365,20.54,5.93511e-08,1.82091375e-06,2.2001e-11,-0.001568,1.2369999999999998e-11,2016-08-06 17:20:30-04:00,2.0373752624024188e-10,3.236369287246401e-11,1.3501303549794857e+19,289301882073.9392,8.9279813458961e+16,0.038401172520996674,1397007.6477952919,0.49460445300000005,1.9451440077e-13,3.334505584193188e-15,801317217114.2295,24584709276745.26,5873590.7423483785,4927975.795675122,945614.9466732563,2016-08-06
1876,268.371,491.817,2016-08-06 17:21:00-04:00,8.93173,185.99966,6038.41,6.198654000000001e-05,2.13306e-08,0.006043653,0.343,21.301,6.2711885e-08,1.8206625e-06,3.9610000000000006e-12,-0.006447,1.008e-11,2016-08-06 17:21:00-04:00,2.0383713191441223e-10,3.239270643196389e-11,1.3279718391136993e+19,283264361113.98676,8.025800989375027e+16,0.03932266898645036,1286603.3258257401,0.48542337900000004,1.9368810410999997e-13,3.2866371298821444e-15,832796172577.3682,24177885285303.453,5343777.223196512,4554943.408159989,788833.8150365232,2016-08-06
1877,266.156,469.191,2016-08-06 17:22:00-04:00,8.81299,185.99942,6409.37,5.355847666666672e-05,2.18555e-08,0.004838187,0.349,20.988000000000003,6.292196400000001e-08,1.82033375e-06,1e-15,-0.004605,1.566e-11,2016-08-06 17:22:00-04:00,2.0421674442997608e-10,3.2503389892024906e-11,1.277421806237205e+19,279186922862.17236,6.180405576453365e+16,0.0349506525272257,882253.9435943913,0.463091517,1.9167823652999996e-13,3.110620201419541e-15,803778889048.7241,23253340268795.45,3896894.6298128045,4458202.103767846,561307.4739550413,2016-08-06
1878,265.959,456.382,2016-08-06 17:22:30-04:00,8.75324,185.99978,6625.68,6.00784e-05,2.45622e-08,0.003482851,0.336,20.81900000000001,6.3216349e-08,1.82533375e-06,9.406e-12,-0.004078,2.12e-11,2016-08-06 17:22:30-04:00,2.042508475515013e-10,3.2513341725348484e-11,1.2434683323478374e+19,305423178727.9405,4.3308149247859976e+16,0.04441445435778278,785756.2042332842,0.450449034,1.9054041305999999e-13,3.0952920992535414e-15,786075280681.4888,22697447140907.242,3571061.7406888134,4178053.5966887344,606991.855999921,2016-08-06
1879,264.07,443.274,2016-08-06 17:23:00-04:00,8.69362,185.99991,6852.22,6.133172e-05,2.37103e-08,0.003661804,0.336,22.306,6.4737599e-08,1.823355e-06,1.899e-11,-3.89999999999998e-05,2.016e-11,2016-08-06 17:23:00-04:00,2.0458073348544362e-10,3.2609679167675746e-11,1.2163935451897635e+19,288410558745.12854,4.454194749350057e+16,0.04359248182809151,794466.3804640714,0.43751143800000003,1.8937602942e-13,2.9509900513585844e-15,787463975546.8328,22179172525894.812,3702471.3801198723,4087082.3118376057,384610.9317177334,2016-08-06
1880,262.79400000000004,430.771,2016-08-06 17:23:30-04:00,8.634089999999999,185.99951,7072.33,6.12710233333333e-05,2.32046e-08,0.003463245,0.294,24.33,6.2562143e-08,1.822405e-06,3.2192000000000005e-11,-0.00039,3.7200000000000005e-11,2016-08-06 17:23:30-04:00,2.0480655833595913e-10,3.267570207575653e-11,1.1878235368795505e+19,275629700438.75214,4.113723924980419e+16,0.04258708103228106,717607.3392810194,0.425170977,1.8826538793e-13,2.856232367460605e-15,743127859730.2422,21646955527269.773,3557195.9881129647,3492201.198425878,64994.78968708683,2016-08-06
1881,261.573,418.912,2016-08-06 17:24:00-04:00,8.574710000000001,185.99946,7287.55,6.13887066666667e-05,2.44608e-08,0.00165704,0.294,19.494,6.1541151e-08,1.819794444e-06,2.0092e-11,0.004171,3.2985e-11,2016-08-06 17:24:00-04:00,2.050249488960335e-10,3.2739609199066516e-11,1.1605151154356724e+19,283871281356.48895,1.9230199668815264e+16,0.045394397416619214,357950.32167310244,0.413466144,1.8721195295999997e-13,2.7675839834861447e-15,714194359568.0914,21118989592478.555,1862827.5559921078,3411914.4393808763,1549086.8833887684,2016-08-06
1882,260.673,408.288,2016-08-06 17:24:30-04:00,8.51545,185.9999,7485.8,6.17925966666667e-05,2.3028e-08,0.000503791,0.294,14.659,5.9606865e-08,1.81526625e-06,2.8971e-11,0.012499,2.877e-11,2016-08-06 17:24:30-04:00,2.0518738534715385e-10,3.278717940629631e-11,1.1349885472036514e+19,261365162650.05682,5717970151842747.0,0.04326348675589052,101518.23415501663,0.40298025600000004,1.8626822304e-13,2.7034962188518494e-15,676531091097.1417,20603064038753.203,558662.5665818109,3336866.3287787344,2778203.7621969236,2016-08-06
1883,259.599,399.117,2016-08-06 17:25:00-04:00,8.4561,185.99984,7659.57,6.254538e-05,2.33126e-08,0.00037992,0.216,15.759,5.9488571e-08,1.816815e-06,3.6475e-11,0.012329,2.4555e-11,2016-08-06 17:25:00-04:00,2.0538287056442373e-10,3.2844469708359434e-11,1.1140844818019496e+19,259722058904.5613,4232629763261967.0,0.044288722919814776,77001.22851294711,0.39392847900000005,1.8545356311e-13,2.628398554964749e-15,662752937956.7349,20240853978050.09,437231.41222563793,2406422.480692211,1969191.068466573,2016-08-06
1884,258.535,389.769,2016-08-06 17:25:30-04:00,8.39661,185.99947,7838.71,6.27169566666667e-05,2.30536e-08,0.000657192,0.216,16.588,5.82069e-08,1.82017625e-06,4.7262e-11,0.009547,2.034e-11,2016-08-06 17:25:30-04:00,2.0557832309759087e-10,3.290179587959157e-11,1.092468347990895e+19,251853283072.429,7179614585528323.0,0.04376474846887965,129191.18529820371,0.384702003,1.8462318026999998e-13,2.5554674588521436e-15,635891958846.7123,19884849408897.62,768010.0801057556,2359731.631660333,1591721.5515545774,2016-08-06
1885,257.617,381.345,2016-08-06 17:26:00-04:00,8.33672,185.99948,8005.16,6.24592966666667e-05,2.39519e-08,0.001334156,0.246,18.386,5.9885e-08,1.82576e-06,2.5176e-11,0.0088609999999999,4.78e-12,2016-08-06 17:26:00-04:00,2.0574840455859095e-10,3.2951717695569924e-11,1.0726658431770384e+19,256923850091.92105,1.4311035706697048e+16,0.04502525145793283,265151.25324133586,0.37638751500000006,1.8387487634999997e-13,2.493706244076505e-15,642365940186.5695,19584303898389.098,1588184.1767504108,2638757.9742155145,1050573.7974651037,2016-08-06
1886,256.619,373.278,2016-08-06 17:26:30-04:00,8.27633,185.9994,8167.61,6.23990166666667e-05,2.13496e-08,0.00162607,0.246,20.172,6.04128e-08,1.823395556e-06,1.6779e-11,0.0066349999999999,2.52e-11,2016-08-06 17:26:30-04:00,2.0593484994520668e-10,3.30064821289127e-11,1.0540579783563418e+19,225037162147.16556,1.7139720568658968e+16,0.039956215979968755,282064.1767580358,0.368425386,1.8315828474e-13,2.4277728794194728e-15,636785938348.4601,19219646335012.977,1727344.1958303535,2592982.626756601,865638.4309262475,2016-08-06
1887,255.806,365.096,2016-08-06 17:27:00-04:00,8.215580000000001,185.9995,8335.58,6.29129033333333e-05,2.08528e-08,0.001092654,0.299,18.574,6.03763e-08,1.823635e-06,2.2595e-11,0.00687,1.169e-11,2016-08-06 17:27:00-04:00,2.06087935241402e-10,3.305147863529526e-11,1.0342303106282873e+19,215665978214.6955,1.1300558858292406e+16,0.03942433326469527,183631.35667435388,0.360349752,1.8243147767999999e-13,2.3749851971366416e-15,624429995035.8666,18860585925226.164,1157029.5989861556,3092348.6287785787,1935319.0297924231,2016-08-06
1888,254.493,357.026,2016-08-06 17:27:30-04:00,8.15456,185.99897,8503.09,6.39060166666667e-05,2.0987e-08,0.001145993,0.234,20.494,6.0744e-08,1.8237625e-06,6.46e-12,0.01204,1.1949999999999998e-11,2016-08-06 17:27:30-04:00,2.0633747788861738e-10,3.312488666701194e-11,1.0165878541005967e+19,213351292940.09225,1.1650025646843052e+16,0.040202079750990036,193278.48627269123,0.352384662,1.8171461958e-13,2.2914658945903872e-15,617516126094.8666,18540148062641.395,1249409.842783935,2378815.5785953966,1129405.7358114617,2016-08-06
1889,253.203,349.399,2016-08-06 17:28:00-04:00,8.09338,185.99556,8663.44,6.537325e-05,2.08785e-08,0.001018198,0.234,19.453,6.073280000000002e-08,1.823225e-06,2.2667e-11,0.00978,2.003e-11,2016-08-06 17:28:00-04:00,2.0658546850161124e-10,3.319791146709252e-11,9.999394997666705e+18,208772368458.7843,1.0181363987834246e+16,0.04085503250106332,171862.56503586168,0.344856813,1.8103711317e-13,2.211470768323489e-15,607291256514.2927,18231146944620.88,1143768.6296803434,2339858.429454009,1196089.7997736656,2016-08-06
1890,251.908,342.516,2016-08-06 17:28:30-04:00,8.03197,185.99226,8812.8,6.92656966666667e-05,2.08048e-08,0.000942463,0.234,18.413,6.08354e-08,1.82337375e-06,2.6396e-11,0.0062159999999999,2.95e-12,2016-08-06 17:28:30-04:00,2.0683727940544466e-10,3.327213599763371e-11,9.852803404417485e+18,204985604268.22488,9285902654937516.0,0.04305900872717732,165404.36509293478,0.338063292,1.8042569628e-13,2.1331933432375846e-15,599399236229.0994,17965343091525.477,1129266.8529204505,2305555.9966336917,1176289.1437132412,2016-08-06
1891,250.876,337.07300000000004,2016-08-06 17:29:00-04:00,7.970039999999999,185.98996,8931.55,7.02879266666667e-05,2.11114e-08,0.000916375,0.285,20.843000000000004,6.10331e-08,1.8238e-06,9.834e-12,0.003613,1.475e-11,2016-08-06 17:29:00-04:00,2.0704003435390157e-10,3.3331955404381764e-11,9.736116531730784e+18,205543050547.9813,8921933786764797.0,0.044266172192920776,163536.7232457239,0.33269105100000007,1.7994219458999999e-13,2.0722497109760222e-15,594225373892.7781,17756729330570.605,1137863.6960449272,2774793.211543273,1636929.515498346,2016-08-06
1892,249.873,331.358,2016-08-06 17:29:30-04:00,7.907660000000001,185.98879,9057.99,6.60926233333333e-05,2.04969e-08,0.001255953,0.285,23.649,6.08245e-08,1.8243675e-06,3.0731e-11,0.001502,9.1e-12,2016-08-06 17:29:30-04:00,2.072388893679664e-10,3.33906716393902e-11,9.609461316493707e+18,196964167658.03986,1.206903176883422e+16,0.04025722104184647,201380.52767738714,0.327050346,1.7943453114e-13,2.0142253309826166e-15,584490679845.0715,17531188918318.332,1436487.1738245648,2738696.475200706,1302209.3013761414,2016-08-06
1893,248.871,326.004,2016-08-06 17:30:00-04:00,7.84492,185.99107,9177.96,6.413725e-05,2.02094e-08,0.001199301,0.276,22.537,6.097259999999999e-08,1.823665e-06,1.6637e-11,0.002698,8.46e-12,2016-08-06 17:30:00-04:00,2.0743933959551922e-10,3.3449906431785865e-11,9.492258343024925e+18,191832845757.52792,1.1384074923048136e+16,0.03846367299415156,181664.31095288665,0.321765948,1.7895893532e-13,1.9574336390533634e-15,578767671045.9214,17310699311132.55,1321577.6084838368,2619863.3026748793,1298285.6941910426,2016-08-06
1894,247.867,320.622,2016-08-06 17:30:30-04:00,7.78189,185.99468,9299.88,6.29618933333333e-05,2.02114e-08,0.001288427,0.244,21.425,6.07004e-08,1.824365e-06,1.856e-11,0.000336,1e-15,2016-08-06 17:30:30-04:00,2.0764201224839667e-10,3.350984648517662e-11,9.373364853275978e+18,189448826395.5021,1.2076896357811808e+16,0.037674564575539304,188950.83067772217,0.316453914,1.7848085225999998e-13,1.9016935118405727e-15,568966995939.7932,17100438770546.828,1409349.775161073,2287101.024199338,877751.2490382651,2016-08-06
1895,247.001,315.261,2016-08-06 17:31:00-04:00,7.71853,185.99804,9422.44,6.296311e-05,2.02668e-08,0.0013701929999999,0.244,21.976,6.08774e-08,1.82480125e-06,3.0133000000000003e-11,-0.00175,1.061e-11,2016-08-06 17:31:00-04:00,2.0781831181888345e-10,3.356202641679257e-11,9.248950409107657e+18,187446628151.30307,1.2672847107905524e+16,0.037701100303886965,198582.9823995282,0.31116260700000004,1.7800463462999998e-13,1.8545416557420294e-15,563052053635.4105,16877496267727.662,1509839.4309552412,2256743.899822268,746904.468867027,2016-08-06
1896,246.165,309.847,2016-08-06 17:31:30-04:00,7.65493,185.99986,9547.78,6.32933333333333e-05,1.96752e-08,0.001380645,0.219,20.379,6.110479999999999e-08,1.82368625e-06,1.1615e-11,0.00341,1e-15,2016-08-06 17:31:30-04:00,2.079898241991951e-10,3.361282488092631e-11,9.120988426226427e+18,179457271483.6902,1.2592847065727386e+16,0.03673479478833913,192430.37698590916,0.305818989,1.7752370901e-13,1.809829305250664e-15,557336173586.8805,16633821179318.275,1491190.920168487,1997496.4653435876,506305.5451751007,2016-08-06
1897,245.295,304.68,2016-08-06 17:32:00-04:00,7.591089999999999,186.00011,9670.23,6.350868333333331e-05,2.04234e-08,0.001000943,0.219,19.643,6.05715e-08,1.82538375e-06,2.1886e-11,-0.000532,3.32e-12,2016-08-06 17:32:00-04:00,2.0816970521181262e-10,3.3666139480106445e-11,9.000697474292267e+18,183824844796.46066,9009185132010524.0,0.038290248800761977,143622.08347895002,0.30071916000000004,1.7706472439999997e-13,1.764131148081832e-15,545185747064.094,16429726908239.146,1144240.8194476762,1971152.7468700064,826911.9274223302,2016-08-06
1898,244.166,299.357,2016-08-06 17:32:30-04:00,7.5271,186.0001,9797.11,6.363107e-05,1.91823e-08,0.001167085,0.219,18.906,6.149840000000002e-08,1.823345e-06,5.897e-12,-0.003497,8.349999999999999e-12,2016-08-06 17:32:30-04:00,2.084052830633947e-10,3.373602004431626e-11,8.884339437875896e+18,170422064399.1668,1.036877929285339e+16,0.03592164016971211,155246.7467871211,0.29546535900000004,1.7659188231e-13,1.7060809213068382e-15,546372660486.2672,16199215892353.826,1250757.7988476618,1945670.3368948214,694912.5380471596,2016-08-06
1899,243.31,294.962,2016-08-06 17:33:00-04:00,7.4626800000000015,185.99977,9904.07,6.333113e-05,2.02594e-08,0.000891915,0.182,20.56900000000001,6.036640000000002e-08,1.8255625e-06,1.2777000000000002e-11,-0.000346,1e-15,2016-08-06 17:33:00-04:00,2.0858553350428345e-10,3.378953305262799e-11,8.784701808809539e+18,177972787825.39597,7835207313804359.0,0.03776391561536943,123435.9576575162,0.291127494,1.7620147445999999e-13,1.6630000228335708e-15,530300823271.3203,16037022195844.863,1027696.4471675175,1598815.729203336,571119.2820358184,2016-08-06
1900,242.63,290.665,2016-08-06 17:33:30-04:00,7.39768,185.99957,10009.28,6.19385266666667e-05,2.01596e-08,0.000549703,0.146,18.571,6.12349e-08,1.82531625e-06,1.9804e-11,0.000193,1.059e-11,2016-08-06 17:33:30-04:00,2.0872974171055023e-10,3.383237354944948e-11,8.680987989704609e+18,175005245477.24905,4771965140904593.0,0.03678238928089272,73274.27502605715,0.28688635500000004,1.7581977195e-13,1.6293439919937631e-15,531579431450.76276,15845548443662.654,614304.6658989335,1267424.2464968727,653119.5805979392,2016-08-06
1901,241.658,286.276,2016-08-06 17:34:00-04:00,7.332210000000001,185.99956,10119.39,6.267359e-05,1.97032e-08,0.000453489,0.146,17.759,6.152800000000002e-08,1.8249675e-06,3.3819000000000004e-11,0.001548,9.31e-12,2016-08-06 17:34:00-04:00,2.0893745877680552e-10,3.3894124234124174e-11,8.584295856607032e+18,169138098121.89966,3892883743716866.5,0.03633160190863759,59102.01462690392,0.28255441200000003,1.7542989708e-13,1.582098779725356e-15,528174555465.3176,15666060948692.494,503240.5776455613,1253307.1950646266,750066.6174190653,2016-08-06
1902,240.624,281.805,2016-08-06 17:34:30-04:00,7.26642,185.99995,10232.03,6.261508e-05,1.8959400000000003e-08,0.000414728,0.157,16.942,6.13705e-08,1.82457625e-06,2.5316e-11,0.006807,1.118e-11,2016-08-06 17:34:30-04:00,2.0916049719571111e-10,3.396048667255454e-11,8.486540068286223e+18,160899707770.66586,3519605789440209.0,0.03486757364350825,51336.4001451672,0.278141535,1.7503273815e-13,1.5329427754062688e-15,520823207260.75964,15484339453268.422,446800.86671713926,1332386.790720937,885585.9240037978,2016-08-06
1903,239.82,277.091,2016-08-06 17:35:00-04:00,7.2004,185.9999,10351.18,6.25290933333333e-05,1.7257700000000002e-08,0.000231546,0.157,17.584,6.18933e-08,1.82385875e-06,1.3908e-11,0.004867,6.61e-12,2016-08-06 17:35:00-04:00,2.0933541908604924e-10,3.401257388759687e-11,8.372553569766698e+18,144491017740.96277,1938631288865200.0,0.03168159827694856,25714.318126896756,0.273488817,1.7461399353e-13,1.4954975067625998e-15,518204969859.6412,15270355088062.729,226912.49777539846,1314490.9104533715,1087578.412677973,2016-08-06
1904,239.179,275.177,2016-08-06 17:36:00-04:00,7.06737,185.99939,10406.13,6.230126666666669e-05,1.80293e-08,0.000460631,0.152,18.47,6.296375e-08,1.823658889e-06,9.155e-12,0.005443,5.3e-12,2016-08-06 17:36:00-04:00,2.0947582621460133e-10,3.4054409749941156e-11,8.337003800016129e+18,150310342611.63077,3840282397405229.5,0.032890734958570075,52917.66193145948,0.271599699,1.7444397290999998e-13,1.466125509165786e-15,524929023013.26556,15203851087526.193,464754.8237478844,1267224.5776024514,802469.753854567,2016-08-06
1905,239.225,275.233,2016-08-06 17:36:30-04:00,7.00033,185.99978,10404.8,6.24086866666667e-05,1.82202e-08,0.000389347,0.152,18.308,6.3111488e-08,1.82386875e-06,1.843e-12,-0.0004969999999999,3.35e-12,2016-08-06 17:36:30-04:00,2.0946572199187877e-10,3.405139830406643e-11,8.337096996490781e+18,151903574695.46133,3246023704292696.0,0.033313811074480545,45302.165688619425,0.271654971,1.7444894739e-13,1.468219176311119e-15,526166597048.86395,15205770677618.395,396988.2949729798,1267238.7434665984,870250.4484936186,2016-08-06
1906,239.332,275.145,2016-08-06 17:41:00-04:00,6.39567,185.99949,10407.16,6.32477433333333e-05,1.69357e-08,0.000658878,0.157,20.691,6.23936e-08,1.82168625e-06,3.5272e-11,-0.0020283333333333,9.495e-12,2016-08-06 17:41:00-04:00,2.0944223559967558e-10,3.404439892617996e-11,8.33070524554212e+18,141086324826.9277,5488918410772301.0,0.03133615363893558,72048.79533714113,0.271568115,1.7444113034999999e-13,1.4730976752965305e-15,519782690808.25684,15175931198606.955,637447.0329920303,1307920.723550113,670473.6905580827,2016-08-06
1907,239.359,275.206,2016-08-06 17:41:30-04:00,6.32883,185.99978,10405.14,6.34434166666667e-05,1.7246299999999997e-08,0.000638264,0.156,19.568,6.219419999999999e-08,1.82155375e-06,1e-15,0.009824,9.495e-12,2016-08-06 17:41:30-04:00,2.0943631286051032e-10,3.404263394397764e-11,8.331612251102295e+18,143689484366.1855,5317768161837556.0,0.032015282210858594,71313.00104179855,0.27162832200000003,1.7444654898e-13,1.4743305666571062e-15,518177958667.5063,15176479539541.328,632378.4206354695,1299731.511171958,667353.0905364885,2016-08-06
1908,239.321,275.159,2016-08-06 17:42:00-04:00,6.26203,185.99997,10405.8,6.35005033333333e-05,1.71501e-08,0.000614619,0.156,18.792,6.215900000000002e-08,1.8218225e-06,1e-15,0.006466,9.495e-12,2016-08-06 17:42:00-04:00,2.0944464899864933e-10,3.404511813341821e-11,8.331512057451912e+18,142886264936.50604,5120705609239036.0,0.031867643955251435,68356.37601516457,0.271581933,1.7444237396999999e-13,1.4725956021572799e-15,517878457979.15356,15178536125287.186,606578.1197048336,1299715.8809624983,693137.7612576646,2016-08-06
1909,239.409,275.262,2016-08-06 17:42:30-04:00,6.19526,185.99944,10402.19,6.36361166666667e-05,1.72324e-08,0.000598447,0.206,18.011,6.22213e-08,1.821665e-06,8.966e-12,-0.0007469999999999,9.495e-12,2016-08-06 17:42:30-04:00,2.094253487946456e-10,3.403936675113678e-11,8.331567208889571e+18,143572898770.46866,4986001401458337.0,0.03209754869895678,67032.2050293519,0.27168359400000003,1.7445152345999998e-13,1.4766156884109177e-15,518400942774.4807,15177324379581.82,594010.1090601339,1716302.8450312514,1122292.7359711174,2016-08-06
1910,239.378,275.251,2016-08-06 17:43:00-04:00,6.12856,185.99957,10403.03,6.37078033333333e-05,1.70144e-08,0.000529201,0.206,19.822,6.26063e-08,1.82176375e-06,1.8576e-11,0.005433,9.495e-12,2016-08-06 17:43:00-04:00,2.094321459083112e-10,3.404139221297508e-11,8.332313177351786e+18,141769309324.73425,4409468465767742.5,0.03173878373963308,58620.54605298146,0.271672737,1.7445054633e-13,1.4751986084804964e-15,521655298475.23914,15179506100146.807,516955.0050486173,1716456.5145344678,1199501.5094858506,2016-08-06
1911,239.403,275.197,2016-08-06 17:43:30-04:00,6.06198,185.9999,10405.75,6.392986333333331e-05,1.67071e-08,0.000565166,0.206,19.024,6.2913e-08,1.82188625e-06,1.6187e-11,0.00135,1e-15,2016-08-06 17:43:30-04:00,2.094266642104369e-10,3.4039758725666044e-11,8.329808563051799e+18,139166944643.7627,4707724586345733.0,0.03126877689951391,61657.21616504754,0.271619439,1.7444574951e-13,1.4763413373293424e-15,524053246127.27783,15175963686156.33,541690.1892164402,1715940.5639886702,1174250.3747722302,2016-08-06
1912,239.502,275.213,2016-08-06 17:44:00-04:00,5.9955,185.99979,10404.63,6.436854e-05,1.66055e-08,0.000522687,0.191,18.123,6.30115e-08,1.822038889e-06,1.2990000000000002e-12,0.010806,2.26e-12,2016-08-06 17:44:00-04:00,2.0940496933345482e-10,3.4033294234021544e-11,8.32684946868617e+18,138271498852.2682,4352335968239168.0,0.031305968897413494,57064.56894088806,0.27163523100000003,1.7444717079e-13,1.48087289249136e-15,524687275296.1186,15171843554795.19,500576.1309758493,1590428.2485190583,1089852.117543209,2016-08-06
1913,239.46,275.146,2016-08-06 17:44:30-04:00,5.929119999999998,185.99951,10405.27,6.505809e-05,1.6476599999999997e-08,0.00040851,0.13,17.227999999999998,6.30684e-08,1.822325e-06,1e-15,0.002818,8.349999999999999e-12,2016-08-06 17:44:30-04:00,2.0941417075533328e-10,3.40360359428728e-11,8.326282444679272e+18,137188825328.00247,3401369641475929.5,0.031415192633174625,44753.76945563097,0.271569102,1.7444121917999998e-13,1.4789491759809695e-15,525125311734.01025,15173192656000.154,392425.87421424483,1082416.7178083055,689990.8435940607,2016-08-06
1914,239.95,276.851,2016-08-06 17:45:30-04:00,5.79674,185.99966,10366.24,6.51435466666667e-05,1.65323e-08,0.000428373,0.139,17.767,6.30738e-08,1.82198375e-06,1.275e-11,0.002366,6.03e-12,2016-08-06 17:45:30-04:00,2.0930704631636e-10,3.4004122745141576e-11,8.360769604778771e+18,138222751337.08408,3581527957907897.0,0.03158853382813749,47359.99623219833,0.273251937,1.7459267433e-13,1.5015063695063609e-15,527345509897.89526,15233186357400.844,412028.88271059946,1162146.9750642492,750118.0923536498,2016-08-06
1915,242.213,288.816,2016-08-06 17:46:00-04:00,5.73148,185.9995,10064.7,6.54649233333333e-05,1.76656e-08,0.00021319,0.139,17.403,6.26881e-08,1.822477778e-06,4.382e-12,0.004931,1.03e-11,2016-08-06 17:46:00-04:00,2.0881862541483204e-10,3.3858790869652485e-11,8.640616173439869e+18,152641669073.51935,1842092962015645.8,0.034111040684120256,26242.53233104732,0.28506139199999997,1.7565552528e-13,1.6089513645157082e-15,541663810742.2159,15747330964321.555,217811.20485116265,1201045.648108142,983234.4432569793,2016-08-06
1916,244.993,301.47,2016-08-06 17:46:30-04:00,5.66681,185.99988,9759.12,6.60493133333333e-05,1.95752e-08,0.000299391,0.139,17.037,6.233219999999999e-08,1.82433625e-06,1.8794e-11,0.00393,1.721e-11,2016-08-06 17:46:30-04:00,2.0823248196132358e-10,3.368475480483304e-11,8.916847491117316e+18,174549073008.1197,2669623887213104.0,0.03831228772569549,42595.78600062619,0.29755089,1.767795801e-13,1.748465141962768e-15,555806721185.8226,16267328113766.873,336198.9978635642,1239441.801265307,903242.8034017428,2016-08-06
1917,247.0,314.601,2016-08-06 17:47:00-04:00,5.60367,185.99981,9446.6,6.645776e-05,2.05707e-08,0.000462182,0.19,17.419,6.08247e-08,1.82194125e-06,6.9720000000000006e-12,0.012352,8.26e-12,2016-08-06 17:47:00-04:00,2.0781851619945608e-10,3.3562086929361006e-11,9.229625066009504e+18,189859848345.3617,4265766572258404.5,0.040616705773610214,72013.84820840567,0.310511187,1.7794600682999998e-13,1.8544877005841585e-15,561389175752.5083,16815834629796.688,549381.3163228149,1753628.7625418056,1204247.4462189907,2016-08-06
1918,249.716,328.441,2016-08-06 17:47:30-04:00,5.54205,185.99943,9127.94,6.63819566666667e-05,2.0964200000000006e-08,0.000378183,0.19,14.455,6.00657e-08,1.81951e-06,1e-15,0.010215,2.71e-12,2016-08-06 17:47:30-04:00,2.0727017819200874e-10,3.339991461684938e-11,9.530856037966375e+18,199806772151.13474,3604407729006237.5,0.04156855598722658,62110.59174661844,0.324171267,1.7917541403e-13,2.0052495775576646e-15,572477539519.6769,17341487869640.2,452213.5875058457,1810862.6472136113,1358649.0597077655,2016-08-06
1919,251.784,342.61400000000003,2016-08-06 17:48:00-04:00,5.48182,185.99999,8814.59,6.63842766666667e-05,2.1194700000000006e-08,0.000161186,0.201,14.615,5.93939e-08,1.81724875e-06,3.1276e-11,0.013084,1.116e-11,2016-08-06 17:48:00-04:00,2.0686154311147323e-10,3.3279292019568106e-11,9.860476221394274e+18,208989835369.5853,1589370720221657.5,0.042236071089543865,27772.723854386877,0.33816001800000006,1.8043440162e-13,2.125803642429786e-15,585652138645.8694,17918938087733.47,193182.82751842073,1981955.7205002492,1788772.8929818284,2016-08-06
1920,254.048,357.76,2016-08-06 17:48:30-04:00,5.4228,185.99988,8491.35,6.64207033333333e-05,2.20445e-08,0.000260611,0.201,14.774,5.83544e-08,1.8195275e-06,1.8128e-11,0.010368,3.18e-12,2016-08-06 17:48:30-04:00,2.0642270689712292e-10,3.3149975467110684e-11,1.0204621835700111e+19,224955786057.0911,2659436701223641.5,0.04409773735626123,48416.50418252271,0.35310912,1.817798208e-13,2.2636412295864243e-15,595484584449.1786,18567590057156.832,322180.78159262106,2051128.9889757223,1728948.2073831013,2016-08-06
1921,255.729,373.211,2016-08-06 17:49:00-04:00,5.36475,185.99971,8173.09,6.64722e-05,2.21078e-08,0.000823135,0.18,13.427,5.80487e-08,1.81940375e-06,1.5601e-11,0.002241,4.91e-12,2016-08-06 17:49:00-04:00,2.0610249047475098e-10,3.305575831938807e-11,1.057536507878216e+19,233798056088.70026,8704953134123354.0,0.04422982800872697,158706.57641197083,0.36835925700000005,1.8315233313e-13,2.370028348261311e-15,613886194848.702,19240858881955.31,1004242.7437901129,1903565.714180789,899322.970390676,2016-08-06
1922,258.147,388.856,2016-08-06 17:49:30-04:00,5.3077,185.99983,7863.05,6.72490066666667e-05,2.54198e-08,0.00024156,0.178,13.68,5.84966e-08,1.821192222e-06,1.6872e-11,0.018054,1e-15,2016-08-06 17:49:30-04:00,2.0565004463890232e-10,3.292284318286604e-11,1.0915474909448008e+19,277469189103.18646,2636742119126261.0,0.051844878682878105,56225.37011878164,0.383800872,1.8454207848e-13,2.529232815555721e-15,638518169588.0164,19879178004522.867,334450.78088687744,1942954.5338817453,1608503.752994868,2016-08-06
